label,text
Household,"Abro ABS4 Color Spray Paint (400 ml, Matt Black) Colour:MattBlack   This high quality spray paint gives glossy finish and dries very quickly. The product can be used on all kinds of metal surfaces such as vehicles, machines, and apparatus."
Household,F1 Aerosol Spray Paint (Black Matt) F1 Aerosol Spray Paint (Black Matte).
Household,"Set of 2pc F1 Gold & Silver Chrome Paint Aerosol Spray Features:Easy to use Durable paint to be used on the vehicle Direct spray on paint and no brush, no thinners, no spray equipments Ready to use paint that requires neither thinner to be mixed nor brush Can be used on metal as well plastic parts of the vehicle like bumper The Product can be also used on all kinds of metal surfaces such as machines, apparatus. This high quality spray paint gives high quality finish and dries quickly in appropriate weather condition. Directions to be use : Clean The dirt and dust. Shake the bottle for about 30 seconds. Spray the target every 10 minutes. Keep repeating for several times and get better effect. Invert the bottle and spray. Clean the bottle with a cloth after every use ."
Household,"Rust-Oleum Automotive Filler Primer Spray Paint - Gray Color Name:Gray   Rust-Oleum Filler Primer is a hi-build formula that fills in minor imperfections in the surface and improves topcoat adhesion and appearance. This product is suitable for use on metal, wood and fiberglass surfaces. Filler Primer features an advanced spray system that allows you to spray at any angle, even upside down for those hard to reach areas. A comfort spray tip with a wider finger pad reduces fatigue caused by continuous spraying. For more information, visit the parent website of Rust-Oleum or Truworth Homes."
Household,F1 Aerosol Spray Paint (Silver) F1 Aerosol Spray Paint (Silver).
Household,Rust-Oleum 297383 Automotive Peel Coat Spray Paint - Car Detailing Products (Gloss Black - 317 Grams)
Household,"Rust-Oleum Universal Bonding Primer Spray Paint (White) Rust-oleum universal bonding primer is a fast dry, maximum adhesion white primer that firmly bonds any topcoat to difficult-to-paint surfaces, including two part epoxies. It may be used on interior or exterior surfaces to include galvanized steel, wrought iron railings, furniture, aluminium flashings, PVC, porcelain, masonry, glazed brick, metal, wood, fiberglass and other surfaces. Universal bonding primer features an advanced spray system that allows you to spray at any angle, even upside down for those hard to reach areas. A comfort spray tip with a wider finger pad reduces fatigue caused by continuous spraying. For more information, visit the parent website of rust-oleum."
Household,"Motopart F1 AEROSOL Spray Paint 450 ml Black Spray Paint used for Car,Bike ,Scooter ,Bicycle ,Wood , Glass, Rubber ,Fiber , Metal ,Rust surface ,furniture,Multipurpose"
Household,"f22 F1 Aerosol Multi Purpose Spray Paint, (White, f1-p2) Colour:White   High quality Easy to spray"
Household,"Hacsol Multi Purpose Lacquer Aerosol Paint Spray For Car/Bike-Gold Gp 08 Colour:Gold   Directions for use: Clean surface thoroughly to be free from dust, rust and dirt. Shake thoroughly for one minute before using and shake periodically during application. Spray from a distance of 25cm. Spray thin coat on the application area, allow at least 15 minutes for the first coat to dry before spraying the second coat. After use, turn upside down and depress spray head to clean the spray nozzle."
Household,"F1 Aerosol Spray Paint (Black Shinning) F1 aerosol spray paint, comes in black shinning colour. Long-lusting durable material."
Household,"Flame Blue Erica Violet Colour Spray Paint - FB 400 (400 ml) Colour:Erica Violet   This Ultra Acrylic, Low Pressure Graffiti Spray paint has excellent opacity and UV Resistance. It gives you precise application and covers 18% more area. Quality Product made in Europe"
Household,"Flame Blue Traffic Purple Color Graffiti Spray Paint - FB 404 (400 ml) Colour:Traffic Purple   This Ultra Acrylic, Low Pressure Graffiti Spray paint has excellent opacity and UV Resistance. It gives you precise application and covers 18% more area. Quality Product made in Europe"
Household,"f22 F1 Aerosol Multi Purpose Spray Paint, (White, f1-p2) Colour:White   High quality Easy to spray"
Household,"Paint Zoom - Electronic Spray Paint Machine | Heavy Duty Paint Sprayer, with Multiple Accessories | 650-Watt, Blue/White Paint Zoom - Electronic Spray Paint Machine | Heavy Duty Paint Sprayer, with Multiple Accessories | 650-Watt, Blue/White About of Product Features:✅ Highly Effective and Easy to Use.✅ Here is a highly-effective professional paint sprayer that saves you from the trouble of painting using brushes, rollers and paint trays that creates a lot of mess around along with a not-so-perfect coverage as well. ✅ With the portable spray painting machine, all your troubles are minimised with fast and easy painting.✅ Besides, you can save a lot of paint and money when you opt for electric spray painting machine.Specifications:✅ Ultra-Light and Portable Spray Painting Machine for You. ✅ With a commercial-grade motor and no compressor, the Electric Portable Spray Painting Machine is super light in weight and portable to let you experience ultimate comfort while painting.✅ The machine comes with a carrying strap that lets you carry the machine anywhere. ✅ The no-drip application and 3-way direct-dial spray head makes it easy for you to paint difficult corners and angles. Package Contents:✅ 1 x Electronic Spray Paint Machine Safety Information: ✅ Keep Follow The Package Instructions. Feedback ✅We maintain high standards of excellence and strive for 100% customer satisfaction! Feedback is very important for us. We highly appreciate that you can contact us immediately via Message BEFORE you leaving neutral or negative feedback. We will offer help to resolve your problem as fast as possible."
Household,Cosmos 18K Gold Spray Paint-400ml Cosmos Spray Paints are highly active anti corrosive spray paints with excellent decorative fuction. Its quick drying formulation makes it suitable for all sort of jobs.
Household,F1 Aerosol Spray Paint (Black Matt) Fluorescent spray super paint chromic effect metallic heat resistant red insulation anti-rust spray paint. Matte black colour.
Household,"Nippon Paint Ryo Pylac 1000 Spray Paint (300 ml, RS-Gold) Colour:Gold   DIY aerosol paint that can be applied on all surfaces - at home, offices,furnitures,industries,colleges etc. Excellent Touch up paint for Touchup jobs."
Household,"Good Quality-The Name of Trust Multipurpose Aerosol Spray Paint (Red) USAGE SCOPE: -Multipurpose Aerosol Spray Paint (Standard Color) Available in Different-Different Color, Available in 220 g Only. You can Use This Aerosol Spray Paint at your Automotive (Car/Bike/Bullet/Scooty/Cycle/Rickshaw/E-Rickshaw), Shop Design, Painting, Wall Painting, Make Project, Repair Machine Paint, also Apply on Car RIM (WHEEL), BIKE Wheel, Scooty Wheel, Door Paint, Furniture Pant, Refrigerator Paint, Roof Paint, Popular in Interior Design, Toys How to Use forResult, Information Mentioned on the Product Label So Please Follow accordingly. Caution: - 1- for Uncertain Target Please Apply on Small Area, if it is Effective go on Spraying. 2- This Product are Flammable, Stored in a Cool and Dry Place also away from Heat, Don't Puncture or Burn the Bottle. 3- Keep Out reach of Children. 4- Don't Use on Thermocol, ABS Plastic Material Don't Show the Result n the same."
Household,"Good Quality-The Name of Trust Multipurpose Aerosol Spray Paint (Silver) This is a Legal Product of BigDealBazzar Brand -The Name of Trust / (F1)AUSAGE SCOPE: -Multipurpose Aerosol Spray Paint (Standard Colour)Available in 220g Only (181ML).You Can Use This Aerosol Spray Paint at your Automotive (Car/Bike/Bullet/Scooty/Cycle/Rickshaw/E-Rickshaw), Shop Design, Painting, Wall Painting, Make Project, Repair Machine Paint, also Apply on Car RIM (WHEEL), BIKE Wheel, Scooty Wheel, Door Paint, Furniture Pant, Refrigerator Paint, Roof Paint, Popular in Interior Design, Toys.NOTICE (CAUTION): -Kindly Read All the Uses Instruction Mentioned on the Product Label (How to Apply/Use) Before Applying/Use.This Product is Flammable, So Please Stored in Cool Place at Temperature Below 40C.Cover Your Nose, Mouth and Hand when Apply this Aerosol Spray Paint."
Household,"Rust-Oleum Automotive Filler Primer Spray Paint - Gray Color Name:Gray   Rust-Oleum Filler Primer is a hi-build formula that fills in minor imperfections in the surface and improves topcoat adhesion and appearance. This product is suitable for use on metal, wood and fiberglass surfaces. Filler Primer features an advanced spray system that allows you to spray at any angle, even upside down for those hard to reach areas. A comfort spray tip with a wider finger pad reduces fatigue caused by continuous spraying. For more information, visit the parent website of Rust-Oleum or Truworth Homes."
Household,"Rust-Oleum Universal Bonding Primer Spray Paint (White) Rust-oleum universal bonding primer is a fast dry, maximum adhesion white primer that firmly bonds any topcoat to difficult-to-paint surfaces, including two part epoxies. It may be used on interior or exterior surfaces to include galvanized steel, wrought iron railings, furniture, aluminium flashings, PVC, porcelain, masonry, glazed brick, metal, wood, fiberglass and other surfaces. Universal bonding primer features an advanced spray system that allows you to spray at any angle, even upside down for those hard to reach areas. A comfort spray tip with a wider finger pad reduces fatigue caused by continuous spraying. For more information, visit the parent website of rust-oleum."
